feature,importance
"medium_Watercolor, felt-tip pen, pencil, crayon, transfer type, and pasted paper on colored paper",2.9837692293146288e-09
"medium_Plywood with varnished coniferous wood veneer, aluminum, steel, plastic, laminate, electrical components",2.983548954310145e-09
medium_Oil on panel,2.9748895502784403e-09
medium_Etching and aquatint from an illustrated book with ten prints,2.972577380838032e-09
medium_Oil on canvas and wood with objects,2.9718652551159625e-09
medium_Photolithographwith tape additions,2.9709385725820365e-09
medium_Pencil and cut-and-pasted printed paper on paper,2.9694534434722523e-09
medium_Screenprint and insert,2.9692950228067283e-09
medium_Twenty five gelatin silver prints on board,2.9678087535184888e-09
medium_Painted plaster sculptures in glass-and-metal case,2.9664804796571514e-09
medium_Oil and tempera on gessoed board,2.9636390212420755e-09
medium_Aquatint from a portfolio of four aquatints and two etchings,2.963489901775608e-09
"medium_Photogravure, aquatint, spit-bite aquatint",2.96348126849357e-09
medium_Carbon paper transfer and felt-tip pen on paper,2.963154496255189e-09
medium_Lithograph and aquatint from a series of five lithograph and aquatints,2.9616062993898965e-09
"medium_Injected polyurethane, stretch fabric, and vinyl",2.9606174983686055e-09
medium_Graphite on print,2.960225609105582e-09
medium_Illustrated book with 9 etchings,2.958971420366579e-09
"medium_Illustrated book with twenty-seven lithographs, lithographed manuscript text, rubber-stamped text, and collaged cover
",2.9584283909249816e-09
medium_9 drawings,2.9575164837159774e-09
"medium_Felt-tip pen, pencil, and colored pencil on graph paper",2.9572889383426953e-09
"medium_1 line block reproduction after ink drawing, 6 relief halftone reproductions of paintings and etching; and front flyleaf embellished by the artist in 1944 with pen and ink drawing",2.9570849179456087e-09
"medium_Lift ground aquatint, aquatint, etching, soft ground etching, and collagraph, printed in color",2.9566874692349867e-09
medium_Laminated glass,2.955756444133798e-09
"medium_Portfolio of seven screenprints, two lithographs, and one offset lithograph with objects in various media",2.954859575284163e-09
"medium_Laminated wood, painted, ten parts",2.954620737884889e-09
medium_Illustrated book of seven lithographs,2.9531632761107782e-09
"medium_Light gray, smooth, laid handmade Trent HMP paper",2.951845862516377e-09
medium_Screenprint on magazine page,2.9500419007633757e-09
medium_2 offset lithographs (CONFIRM) and 4 off-print pages,2.947458497124359e-09
"medium_Etching, engraving and drypoint, with hand additions",2.9472819100555214e-09
"medium_Illustrated book with sixteen etchings, one aquatint and three photogravures",2.9439610024121403e-09
medium_Print on tracing paper,2.9314420738834185e-09
medium_Oil emulsion in water on canvas,2.930142358448728e-09
"medium_7 lithographs (including wrapper front and back), 5 printed in color and 2 printed in black",2.925899216068762e-09
medium_Twelve color separations for the color lithograph,2.925049972524867e-09
"medium_Ink, crayon, and cut-and-pasted printed paper on paper",2.9230446376476814e-09
"medium_Porcelain, glass, and plastic tape",2.922182764892271e-09
"medium_Etching on cut plates, intaglio and relief, printed in black and color",2.9169741081477052e-09
medium_Reduced line block reproductions after woodcuts,2.914471420429209e-09
medium_Transfer print (from Giant Trolley),2.9143374979621497e-09
medium_Enamel paint on canvas,2.9125183097238924e-09
"medium_Engraving, etching, aquatint, and drypoint",2.9094717955416285e-09
"medium_Ink and watercolor on notebook paper
",2.906976298300421e-09
"medium_Super 8 film transferred to standard-definition video (color, silent)",2.9052118354050333e-09
medium_Oil-based house paint and crayon on canvas,2.90112501679333e-09
"medium_Synthetic polymer paint, graphite, and pencil on paper",2.9009149860756597e-09
medium_Book with unique cover in ink,2.899712356353043e-09
"medium_Etching, aquatint and carborundum",2.8971631463956247e-09
"medium_Synthetic polymer paint, oil, urethane enamel, fluorescent alkyd, and printing ink on canvas, and etched magnesium, aluminum, and fiberglass",2.896349289257296e-09
medium_Fabric-covered polyurethane foam,2.8916868363329123e-09
medium_Screenprint on vacuum formed plastic,2.8914120827940596e-09
"medium_.1 = cut-and-pasted paper and felt-tip pen over laid with synthetic polymer film on paper mounted on board .2 = pen and ink and black and red felt-tip pens .3 = felt-tip pen overlaid with synthetic polymer film .4,.5 = pen and ink and felt-tip pen overlaid with synthetic polymer film .6 = pen and ink .7 = felt-tip pen .8 = pen and ink, felt-tip pen, and gouache overlaid with synthetic polymer film",2.8890356557601496e-09
medium_Watercolor and ink with incising on prepared paper on board with ink and watercolor borders,2.8882733675827226e-09
"medium_Gelatin silver print, synthetic polymer paint, and plastic disc",2.887435482875564e-09
"medium_Etching, aquatint, drypoint, and engraving with roulette and crayon additions",2.886257373080101e-09
medium_Relief print with embossing and decal additions,2.884484666105481e-09
"medium_Gouache and colored ink on painted paper
",2.87923487619452e-09
medium_Inkjet print and UV printed matboard in aluminum frame,2.8721590304035555e-09
medium_Portfolio of six lithographs with unique alterations by the artist,2.8701093416475123e-09
medium_Spray paint and pencil on paper,2.870042607644159e-09
"medium_Synthetic polymer paint, ink, and colored pencil on board",2.86966765192141e-09
"medium_Watercolor, oil stick, and pencil on paper",2.8692918364143284e-09
"medium_Oil on canvas, sixty-four panels",2.8670112037017168e-09
"medium_Aquatint, with tempera additions",2.865447482836499e-09
medium_Crayon and ink,2.864376337474283e-09
"medium_Graphite, colored pencil, and gouache on paper",2.8634343430448554e-09
"medium_Collage with letterpress text from a book with eight collages (including cover, one with letterpress) and four lithographs (three with collage additions) with lithographed manuscript text",2.863084990118204e-09
medium_Stainless steel on painted steel base with motor,2.862981430383852e-09
medium_Illustrated book with nineteen etching and aquatints after monotypes; seventeen wood engravings after drawings and line block table of plates after sketches,2.858930072682711e-09
"medium_Ink and colored ink on paper

",2.8582127359819532e-09
"medium_Mud, metal, hair, wire, black-eyed peas, and rubber bands on metal base",2.8572972781660326e-09
medium_Set of five electrofax (two with colored pencil additions),2.855860689613939e-09
medium_Five postcards,2.85536625416627e-09
medium_Felt-tip pen and masking tape on graph paper,2.8551903218027555e-09
medium_Oil and lacquer on canvas,2.854839786715584e-09
"medium_Glazed ceramic, glass, and steel",2.8533331775091394e-09
medium_Digital print from a portfolio of thirty-one mixed media prints,2.8523708471924952e-09
medium_Ink and felt-tipped pen on paper,2.8501001561546807e-09
"medium_Etching and drypoint from a book of twenty etchings (six with drypoint and six with aquatint), four drypoints, and one engraving",2.848862758966815e-09
"medium_Cut-and-pasted printed paper on colored paper, with audio recording",2.848019886706726e-09
"medium_Envelope, three photocopies, and twenty-six gelatin silver prints",2.847905968930139e-09
medium_Periodical with reproduction on cover and one woodcut by Max Gubler,2.8460557954637944e-09
"medium_Photogravure, collage, modelling clay",2.84317350823718e-09
medium_Illustrated book with thirteen woodcuts (including cover and supplementary plate),2.843009414719276e-09
"medium_Hessian-covered door, with books, scrap metals, various paints, plaster, and cement",2.8420075880829775e-09
medium_Pencil on transparentized paper on paper,2.837683423412134e-09
"medium_Photogravure with etching and chine collé from a portfolio of nine photogravures, one with etching, two with aquatint, one with etching and aquatint, four with etching and chine collé, and one with etching, aquatint and chine collé.",2.8370360958179125e-09
"medium_Veneered chipboard, lacquer, aluminum, and mesh",2.834746799661286e-09
medium_Oil on cardboard mounted on wood,2.834746066083576e-09
medium_Etching with rubber stamp and collage,2.8340492005128593e-09
medium_Colored pencil and gouache on paper,2.8300234380893767e-09
"medium_Cut plates with etching and aquatint, printed in color",2.829658434328517e-09
"medium_Aquatint and soft ground etching with roulette, printed in black",2.824809686818928e-09
medium_Felt-tip and colored pencil on graph paper,2.824314758232587e-09
"medium_Plastic casing, aluminum frame, and leather strap",2.8221335932034097e-09
"medium_Basswood, medium-density fiberboard, maple blockboard, acrylic, and aluminum",2.8210940471551897e-09
medium_Graphite and pastel on paper,2.8199749272283436e-09
medium_Oil and carbon paper transfer on paper,2.818146887048294e-09
"medium_Aquatint from a series of seven aquatints, two with etching",2.8154557367249833e-09
"medium_Wood and painted wood, in 7 parts",2.8128633276274776e-09
medium_Series of six drypoints with watercolor additions,2.810863590793035e-09
medium_Woodcut and ink wash,2.8084734925848174e-09
medium_Mixed media from a portfolio of thirty-one mixed media prints,2.8068051571157433e-09
"medium_Merino wool, raw silk, and Drenth Heath cotton",2.8063406272584275e-09
"medium_Silkscreen on baked-enamel-on-steel units, in two parts, each composed of 20 steel plates, and oil on canvas, in two panels",2.8049223214049463e-09
medium_Acrylic and pencil on canvas,2.801522458646407e-09
medium_Portfolio of chromogenic color prints in wooden box,2.8013896473159063e-09
medium_Narrow folio with 82 mounted silver prints. This copy with publisher's prospectus  92 pgs?),2.797959651372055e-09
"medium_Honeycomb composite with carbon fibers, Kevlar and other materials",2.797309899230315e-09
medium_Gelatin silver prints and ink on four sheets of paper,2.794811102747612e-09
"medium_Cut-and-pasted paper, ink, synthetic polymer paint, and pencil on paper",2.7937682761679073e-09
medium_Woodcut scroll,2.7935591978290316e-09
"medium_Synthetic polymer paint, felt-tip pen, gel-ink pen, pencil, and spray paint on colored paper",2.7923771564626725e-09
medium_Portfolio of six aquatints,2.791976499159087e-09
medium_Thread spool on plywood base with metal pedestal,2.791354301500886e-09
medium_Series of 25 drawings in pencil on paper,2.7912836873275e-09
"medium_Periodical of glass jar with offset label and felt-tip pen, containing objects in various media",2.7873314589396562e-09
medium_Blast furnace slag in glass and zinc box,2.7849333083947132e-09
medium_.a) recto: Crayon and pencil on graph paper  .b) verso: Ballpoint pen and crayon on graph paper,2.7824303902593875e-09
"medium_Drypoint, etching, aquatint, engraving, and stencil",2.78241470415341e-09
medium_88 soft ground etchings (including 42 pictorial initials and wrapper): 22 printed in black and 66 in color,2.782324510874466e-09
"medium_Four gelatin silver prints, printed paper, transfer type, ink and pencil on two pages of paper",2.780694527269466e-09
medium_Journal and special edition project,2.780617998895513e-09
"medium_Lithograph, printed in white",2.777634070430404e-09
medium_Portfolio of four etching and aquatints,2.7763140049494637e-09
"medium_Correction fluid, pencil, and cut-and-pasted printed paper on graph paper",2.7757284478089936e-09
"medium_36 lithographs (including headpieces), printed in black, and 1 woodcut (original wrapper), printed in color",2.7751987776542767e-09
"medium_Steel frame, perforated metal plate, caster, aluminum venetian blinds, knitting yarn, acrylic mirror, IV stand, light bulbs, cable, electric fan, timer, garlic, dishes, hot pad, and scent emitter",2.7714879895896025e-09
medium_Pencil and colored conté crayon on paper,2.7692323405010155e-09
"medium_Pencil, crayon, ink, and colored pencil on paper",2.769147561180365e-09
medium_Stapled photocopies with pencil notes,2.7684017841388744e-09
"medium_Acrylic and cut-and-pasted paper on wood, two panels",2.765933525789989e-09
medium_Oil over acrylic on canvas,2.760766077091808e-09
medium_Three screenprints on vellum housed in folders,2.7606283959977827e-09
medium_Fabric stamping,2.7597926524342487e-09
medium_Pencil on paper with envelope in five parts,2.756064144599909e-09
"medium_29 wood engravings (including duplicate on front cover), printed in black",2.7557484790220537e-09
medium_Extruded unplasticated polyvinyl chloride and acrylic,2.755479552043588e-09
"medium_Paper, chipboard, nails, and graphite",2.7546350391466504e-09
medium_Pencil on eighty-seven sheets of paper with ribbon and book in wood box and charcoal on canvas tarp,2.7528929891215667e-09
medium_Mimeographed postcard,2.7514572063761905e-09
medium_One from a series of thirty-one digital prints (text),2.748351863061228e-09
medium_292 chromogenic and 106 gelatin silver prints,2.7479693672669397e-09
medium_Book with collage and letterpress,2.747202374805967e-09
medium_Crayon and pen on printed paper,2.7443750726216565e-09
"medium_Photogravure with etching and aquatint from a portfolio of nine photogravures, one with etching, two with aquatint, one with etching and aquatint, four with etching and chine collé, and one with etching, aquatint and chine collé",2.743823642412545e-09
"medium_Oil on canvas, six parts",2.742790446709059e-09
"medium_Egg tempera, gouache, pastel, and charcoal on paper",2.7401206688958377e-09
medium_Gouache and pencil on printed paper,2.7367249615443597e-09
medium_Journal with seven line blocks or half tone reliefs (including front and back covers),2.734186798420381e-09
"medium_Installation of ballpoint pen, cut-and-pasted paper, synthetic polymer paint, cardboard, and typewriting on paper and chromogenic print in artist's frames
",2.73395769398764e-09
medium_Ballpoint pen and synthetic polymer paint on paper,2.732680542858202e-09
"medium_ABS plastic, glass, and metal",2.7311877566368134e-09
medium_Preserved animal,2.7302163034284343e-09
medium_Alkyd and cellulose nitrate on wood,2.7295890472120928e-09
"medium_Cork, styrofoam, synthetic polymer paint, and oil stick",2.727937319148595e-09
"medium_Steel, duraluminum, plexiglass, and motor, in illuminated wood stage",2.7275882458925056e-09
"medium_Watercolor, synthetic polymer paint, and ballpoint pen on printed paper",2.7264127210804336e-09
"medium_Ink, felt-tip pen, and carbon paper transfer on paper",2.72593188646109e-09
"medium_Ink wash, conté crayon, and pencil on cut-and-taped colored paper",2.723788631791297e-09
"medium_Three etching and aquatints on one folio from an illustrated book with thirty aquatints (twenty-one with etching, two with drypoint, one with screenprint), three etchings (two with drypoint), and one lithograph",2.720678836897179e-09
"medium_Ink, crayon and pencil on paper",2.7196164327890675e-09
"medium_Projected light on translucent glass screen (duration 42 hours, 14 minutes, 11 seconds)",2.7167087134683626e-09
medium_Rives BFK paper,2.7144302445886587e-09
"medium_Woodcut, collagraph, and collage from an illustrated book with seventy-five woodcuts and collagraphs (including wrapper front) and five woodcuts (eleven with collage)  


",2.7119262534225597e-09
medium_Gouache and ink on prepared paper,2.709248343725566e-09
"medium_Paint, plaster, wood, plastic bags, shoe, twine, metal seat, axe, metal can, toy gun, wire mesh, shot pellets, and other objects on wood",2.7081935573809452e-09
"medium_Oil and synthetic polymer paint on four canvases tacked to board
",2.705601435755046e-09
medium_Inkless intaglio from solarized negative,2.7017268047207472e-09
"medium_Cut-and-pasted printed paper with ink, colored ink, gouache, synthetic polymer paint, ballpoint pen, felt-tip pen, and pencil on paper",2.700765821461813e-09
"medium_Typewriting on three sheets of paper (one with felt-tip pen, one with felt-tip pen and ink, and one with ink)",2.6987220919046917e-09
"medium_Relief intaglio from a portfolio of ten intaglios, seven screenprints, three lithographs, and one aquatint",2.6984951685172675e-09
"medium_Aquatint and drypoint with roulette over photogravure, printed in black",2.695707104859945e-09
"medium_Synthetic polymer paint, ink, oilstick, pastel, and pencil on paper",2.6947268067389524e-09
medium_Chromed brass,2.6918083707191074e-09
"medium_Acrylic, watercolor, and pencil on paper",2.6902050261753137e-09
medium_Ink on album page,2.689879449145488e-09
medium_Silver dye bleach print (Cibachrome) and Plexiglas wall label with gilded lettering,2.6850293217291256e-09
medium_Etching and aquatint with electric tools,2.6836807885290925e-09
medium_Printed cover with text and pencil drawings (four folios),2.683568197812342e-09
medium_Nine digital files,2.6829401572989262e-09
"medium_Felt-tip pen, gouache, paint pen, ink, and pencil on paper",2.6828004972259605e-09
medium_Video transferred to 16mm film (black and white),2.6794015842391866e-09
medium_Pen and ink and wash on card,2.6786072533320093e-09
"medium_Ink on five pieces of printed paper
",2.678218558558051e-09
"medium_Lithograph, printed in black with collage",2.6767537898909056e-09
"medium_Cut-and-pasted monoprints on cut-and-pasted fabrics, colored ink and stamped ink",2.6729632914497137e-09
"medium_Linoleum cut with collage additions from an illustrated book with sixteen linoleum cuts (including cover, two with collage additions)",2.672177625313384e-09
"medium_Ink, watercolor, synthetic polymer paint, cut-and-pasted printed paper, and pencil on paper",2.668254012272525e-09
"medium_Multiple of gold record, engraved plaque, and chromogenic print",2.666858355025916e-09
"medium_Inkjet prints and photolithographs, printed 2015",2.6662863367941798e-09
medium_Four drawings: pencil on paper,2.6659989217480997e-09
"medium_Lithograph with gouache, pastel and glitter additions",2.660115089882293e-09
"medium_Cut-and-pasted colored paper, cloth, and string on paper",2.6585494420449618e-09
"medium_Polyvinyl acetate and vinyl-acrylic paint with earth on wood structure, nylon net, corrugated cardboard, mirror, glass, rocks, earth, and fluorescent lamp",2.657223264200591e-09
"medium_35mm transferred to video (color, sound)",2.655143122901691e-09
medium_Gelatin silver print with applied silver foil,2.6541627557251126e-09
medium_Illustrated book with 15 screenprints (including wrapper front and solander box front) and dedication by the artist,2.6540959102044583e-09
"medium_Bronze, wax crayon, and oil-based paint",2.64733812502275e-09
medium_Graphite and crayon with scoring on paper,2.6471004316991007e-09
medium_Typed carbon paper transfer on paper,2.6465306867562215e-09
"medium_a: Cut-and-pasted gelatin silver print with crayon on board; b: Cut-and-pasted fabric with crayon, colored pencil, and pencil on board",2.6443140631051126e-09
"medium_Oil on canvas, mounted on wood, two panels",2.6429823836176307e-09
"medium_Oil, felt-tip pen, and carbon paper transfer on paper",2.6381230363061417e-09
"medium_Felt-tip pen, ink, and pencil on transparentized paper",2.6381021604565383e-09
medium_Cut-and-pasted printed paper with pencil on card,2.637532453249534e-09
medium_Pencil on transparentized paper in artist's frame,2.635284983329859e-09
"medium_Ballpoint pen, marker, and pencil on paper",2.6319870032262434e-09
medium_Pencil and pressure-sensitive tape on paper,2.630468364599396e-09
medium_Lithograph on Indian newspaper with thread additions,2.626278050021969e-09
medium_Book with collaged cover,2.6219528104968737e-09
"medium_Leather valise containing 80 miniature replicas, color reproductions, and photographs of works by Duchamp",2.6214797353264147e-09
medium_Enamel on plywood,2.6208093904185093e-09
medium_Pencil on transparentized paper over ink and pencil on paper,2.6196508388721154e-09
"medium_Two drypoints, one in stenciled english red ground, bound in journal",2.617589767753444e-09
medium_Six photolithographs,2.615045175786796e-09
medium_Book with two linoleum cuts and letterpress typographic designs,2.613038378230743e-09
medium_Oil on aluminum foil on board,2.611694181465334e-09
medium_Ping pong balls on plywood base with metal pedestal,2.610589930652635e-09
medium_Double-sided lithograph from a set of nine lithographs,2.6061830777676896e-09
medium_Portfolio of thirteen aquatints with chine collé; and two letterpress prints with artist's text,2.6048966740644713e-09
"medium_Synthetic polymer paint, watercolor, ink, gel-ink pen, colored pencil, and spray paint on colored paper",2.6045373494526812e-09
"medium_Artist's book, offset lithograph printed, with pop-ups, fold-outs, and collage additions",2.604396429716395e-09
medium_Illustrated book with sixty-two lithographs,2.6009978879009034e-09
"medium_Super 8mm film transferred to standard-definition video (color, silent)",2.597756008253004e-09
medium_Gelatin silver print on board,2.5968386694220886e-09
"medium_Watercolor, ink, and conté crayon on paper",2.594442414267163e-09
"medium_Mixed-media installation with “the artist” (doll of Lieutenant Uhura from 'Star Trek'), “the curator” (doll of Spanky from 'Our Gang' with a 1960s Barbie wig), and miniatures of an easel, two wooden melon crates, stretching canvas instructions, sousaphone, bottle of Evian water, goblet, corkscrew, wine bottle, lamp, loaf of bread, wooden kitchen cabinet, rice cooker, folding chair, kitchen sink, vegetables, fruit, red shelves, paper towels, cans, bottles, kente cloth rug, nightstand, radio, frog, hair dryer, dictionary, juju box with brass light bulb, hand mirror, perfume bottle, red bra, flash light, bracelets, espadrille, wire hangers, futon, clothes, book, trunk, pillow, a stack of newspapers, hen, refrigerator, straw fruit basket, woodburning stove, kettle, frying pan, coffee table, kerosene lamp, ashtray, tumbler, Barcelona® couch, sneakers, and oil pastel and colored pencil drawings on brown rice paper",2.5927577337302827e-09
medium_etching paper,2.5922791901005467e-09
"medium_Felt-tip pen, ballpoint pen, pencil, and stamped ink on lined paper (recto and verso)",2.5901938474432705e-09
"medium_Etching, aquatint, and photogravure, with hand additions",2.5894455007837753e-09
medium_Gelatin silver print with wood,2.5886173138755255e-09
"medium_Acrylic on canvas, artist's frame",2.5851103068081486e-09
medium_Book with 16 letterpress illustrations and lithographed cover,2.583821997336495e-09
medium_Ink on ceramic plate,2.582535761278445e-09
medium_Offset lithograph from a portfolio of six lithographs and two offset lithographs (including title page and colophon),2.5808785507590357e-09
medium_Twenty-seven lithographed comic strips,2.5773764977107878e-09
"medium_Cut-and-pasted paper, watercolor, and pencil on transparentized paper",2.577255306167345e-09
medium_Embossing with pencil and watercolor additions,2.5761614521309715e-09
"medium_Synthetic polymer paint, gouache, and charcoal on paper",2.5758499379767916e-09
"medium_Chromogenic print, printed 2010",2.5699454019050995e-09
medium_Metal casing and plastic,2.569662570648241e-09
"medium_Transfer drawing with synthetic polymer paint, cut-and-pasted paper, and pressure-sensitive stickers on plexiglass
",2.5675164831271057e-09
"medium_Portfolio of four lithographs (one with embossing), three screenprints (one with stamp additions), two lithograph and screenprints (one with embossing), two etching and aquatints, and one duplicated drawing",2.5672447513303515e-09
medium_Charcoal and ink on piano roll paper,2.565299930912505e-09
medium_Watercolor on eight pieces of notebook paper,2.5648221935626854e-09
medium_Ink wash on paper,2.5611414217995863e-09
"medium_Steel, polyurethane foam and cotton",2.559123925548524e-09
medium_Cut-and-pasted printed paper and watercolor on paper,2.558115708042857e-09
medium_Mimeo and screenprint (CONFIRM),2.5580430346560657e-09
medium_Bronze-glazed porcelain,2.557139332573621e-09
"medium_Drypoint, mezzotint, engraving and brushed cooper plate",2.554512215278646e-09
"medium_Screenprint, gold foil, and lithograph",2.5523956418352214e-09
medium_Illustrated book with seventy-one wood engravings and eighteen wood engraved ornaments (including 9 duplicates),2.5514787793267646e-09
medium_Laminated synthetic polymer,2.5513026830431876e-09
"medium_Etching and lithograph, offset printed",2.548622245694084e-09
"medium_Photogravure, laser-cut, gouache, acrylic medium, acrylic, pomade",2.546932258015919e-09
medium_Photograph printed on heavyweight paper,2.5456485024604766e-09
medium_Aquatint with embossing,2.543970117013645e-09
"medium_Ink, pencil, and cut-and-pasted photostat on paper",2.541981019641635e-09
"medium_Portfolio of seven screenprints, one rubber relief, and one collotype",2.5414703604116037e-09
medium_Bound typescript,2.5354290142121064e-09
medium_Portfolio with 9 drypoints,2.5345055123200673e-09
medium_Cut-and-pasted chromogenic color prints on paper,2.534014764973613e-09
"medium_Charcoal, gouache, and pencil",2.531824056877374e-09
"medium_Series of four lithographs, printed in color",2.5263071893351853e-09
"medium_Watercolor, opaque watercolor and pencil on paper",2.526006726408155e-09
"medium_Cut-and-pasted printed paper on paper 
",2.5223085416126708e-09
"medium_Etching, aquatint, mezzotint and roulette",2.5220778348518594e-09
"medium_Etching, trial proof",2.521873566436271e-09
medium_Drypoint and à la poupée,2.520501935739313e-09
medium_Monograph with one screenprint and one multiple of black polyester resin,2.518788074779003e-09
medium_Watercolor on four pieces of paper,2.516129031927382e-09
medium_Cut-and-pasted chromogenic print on chromogenic print,2.514715146951468e-09
"medium_Ink, watercolor, cut-and-pasted paper, fabric, synthetic fur, toy eyes, glitter, and glue on cut-and-pasted paper",2.514109383731983e-09
"medium_Oil, acrylic, paper mache, straw, flower stems, rosebuds, ink, paper on linen",2.512539865781999e-09
medium_Portfolio of eleven lithographs with foil chine collé,2.5121202516673073e-09
medium_Lithograph on four sheets of paper,2.51117385827228e-09
"medium_Ink on graph paper
",2.5109231411046184e-09
medium_Synthetic polymer paint and glitter on paper,2.5091322644790008e-09
"medium_Ink, watercolor, pencil, colored pencil, felt-tip pen, synthetic polymer paint, and gouache on colored paper",2.508247688869091e-09
"medium_Watercolor, felt-tip pen, gel-ink pen, colored pencil, and spray paint on colored paper",2.5067162184650757e-09
medium_Soft-ground etching,2.506703801383806e-09
"medium_Painted steel, ten units",2.502109240817941e-09
medium_Lead over wood panel painted with metallic powder in synthetic polymer,2.5015492269757177e-09
medium_Envelope containing twenty offset cards,2.50153701305953e-09
medium_Cut-and-pasted photocopy and letterpress with felt-tip pen additions,2.500476976599033e-09
"medium_Etching, engraving, drypoint, and aquatint, with hand additions",2.498759198617838e-09
"medium_Forty-eight drawings: colored pencil, felt-tip pen, ballpoint pen, pencil, and acrylic on paper",2.4982626875724774e-09
medium_Sheet copper and brass tubing,2.4976858648919813e-09
medium_Chromed tubular and lacquered sheet steel,2.4974559823830334e-09
medium_Printed t-shirt,2.495501661067511e-09
"medium_Electronic LED (light-emitting diodes) sign, programmed with a text by the artist",2.4954180878810933e-09
medium_Digital print with rubber stamp additions from the magazine Mundo,2.4920821519037245e-09
"medium_Pencil, colored pencil, felt-tip pen, and tape on paper",2.490535521012893e-09
"medium_Synthetic polymer paint on canvas in two parts, with synthetic polymer paint on wood and synthetic polymer paint on polyethylene in three parts",2.48825220523682e-09
"medium_Glassine envelope, containing objects in various media",2.4867778498940366e-09
medium_Brown ink and wash on graph paper,2.4825170906351063e-09
medium_Watercolor and pencil on paper (recto and verso),2.475597312980327e-09
medium_Torn-and-pasted printed paper and paper,2.4729364361471584e-09
"medium_Pencil, ink, and charcoal on synthetic polymer sheet",2.472572247234131e-09
"medium_Cover with letterpress lettering and photomontage illustration on front, and letterpress lettering (publisher's logo) on back; 8 letterpress photomontage illustrations",2.468719887565821e-09
"medium_Ink, pencil, and crayon on graph paper",2.4657641468822554e-09
"medium_Ballpoint pen, punched-and-pasted colored paper, and string on paper",2.463513561225515e-09
medium_Aluminum alloy tubing and saran polythene fabric,2.461684079924531e-09
medium_Laserchrome print,2.4606922625708325e-09
medium_Cut-and-pasted printed paper with gouache and crayon on envelope,2.458832579446903e-09
medium_Rubber stamp on paper,2.4564912462925166e-09
"medium_Felt-tip pen, colored ink, and pencil on notebook paper",2.455366833457851e-09
medium_Color crayon on paper,2.4544291422853376e-09
"medium_16 lithographs, 15 printed in color and l printed in black",2.450272393258731e-09
medium_Ink and colored pencil on gray paper overlaid with vellum,2.449267924292999e-09
"medium_Oil on canvas, thirteen panels",2.447782586072737e-09
medium_Mezzotint and engraving,2.4462030708690524e-09
medium_Synthetic polymer paint  and pencil on three sheets of paper,2.4443274047418778e-09
medium_12 woodcuts,2.4412743066061294e-09
medium_Silkscreen ink and oil crayon on canvas,2.4383290066925954e-09
medium_Alkyd and oleoresin on wood and fiberboard,2.438160044154145e-09
medium_Acrylic on aluminum,2.4352726721954917e-09
"medium_Photogravure, modelling clay, glitter, collage, gouache",2.434385136527876e-09
"medium_Illustrated book with twenty-seven lithographs (thirteen with lithographed manuscript text), six rubber-stamped texts, five lithographed manuscript texts, and collaged cover",2.428312363920467e-09
medium_Portfolio of nine etchings,2.423722663828156e-09
"medium_Felt-tip pen, conté crayon, crayon, paint pen, colored pencil, and pencil on paper",2.422853852509382e-09
"medium_Pencil and colored pencil with crayon, acrylic, and cut-and-pasted paper on two sheets of transparent paper",2.422279620635926e-09
medium_Billboard,2.4218694919580586e-09
medium_Stencil on torn-and-pasted paper,2.4198370468582804e-09
"medium_Pencil, ballpoint pen, and stamped ink on lined paper (recto and verso)",2.4153211073181684e-09
medium_Leather and polystyrene beads,2.414823238475e-09
"medium_Ink on five sheets of lined paper, black and white photograph, and photostat, mounted on paper",2.4144066685204315e-09
medium_Series of six burned stencils,2.4112988483248697e-09
"medium_Cut-and-pasted photocopy with transfer type, cut-and-pasted chromogenic print, acrylic paint, and felt-tip pen on card stock",2.40086453833518e-09
medium_Sixteen chromogenic color prints,2.4000811861007152e-09
medium_Portfolio of six aquatints and drypoints with chine collé,2.39715733787243e-09
"medium_Drypoint, monotype, and embossing",2.3897597201151e-09
"medium_Pencil, ink and xerox on paper, vellum and graph paper",2.3828443704639754e-09
medium_Chrome-plated iron and fabric,2.3809885296286347e-09
"medium_Oil and beeswax on canvas, four panels",2.376455646915193e-09
medium_Colored ink on synthetic polymer sheet wrapped around mirror tile,2.375860065352589e-09
"medium_17 lithographs (including cover), printed in black and in color",2.3729226788076854e-09
medium_Acrylic on board with metal frame,2.371212910237242e-09
"medium_Two copies of letterpress on paper bag, one double-sided",2.3679245237477003e-09
"medium_Engraving and typeset, folded",2.36769519582442e-09
"medium_Watercolor, pencil and ink on paper",2.3632561983185796e-09
medium_Lithograph with screenprint,2.359292990429215e-09
medium_Acrylic and cut-and-pasted paper on canvas,2.3588798249357222e-09
medium_Roll of film,2.3550103159462106e-09
medium_Photocopy and photocopy transfer on 22 attached sheets of paper,2.354374383466498e-09
medium_Typewriting and pencil on paper and eight gelatin silver prints,2.3533423773747334e-09
"medium_Illustrated book with eight drypoint and etchings, and one lithograph",2.352176529989695e-09
"medium_Fiberglass, polyester resin, and light",2.348107755302509e-09
"medium_Plaster, ink, and latex paint",2.347135069672148e-09
"medium_Book with eight collages (including cover, one with letterpress) and four lithographs (three with collage additions) with lithographed manuscript text",2.345905509319004e-09
"medium_Oil and nails on board, three parts",2.344271075868086e-09
medium_Four photocopies,2.342827539121461e-09
"medium_Oil, cellulose, and collage on panel",2.342359012790857e-09
